1703594400000,42673.65000000,42736.78000000,42673.64000000,42736.77000000,69.96091000,1703594699999,2987730.55172470,3133,54.62603000,2332814.16264880,0
1703594700000,42736.78000000,42799.74000000,42736.77000000,42776.24000000,259.44548000,1703594999999,11095190.10255480,8422,202.40415000,8655413.14102370,0
1703595000000,42776.24000000,42776.24000000,42758.08000000,42766.86000000,100.94621000,1703595299999,4317094.36275520,3560,65.12721000,2785275.03412920,0
1703595300000,42766.86000000,42766.88000000,42760.01000000,42766.88000000,76.27700000,1703595599999,3261994.08342450,2956,43.71794000,1869599.76354540,0
1703595600000,42766.88000000,42766.88000000,42760.48000000,42762.78000000,84.81046000,1703595899999,3626856.44663600,4272,43.42031000,1856832.42876930,0
1703595900000,42762.78000000,42763.74000000,42748.43000000,42748.43000000,66.65780000,1703596199999,2850027.40408670,3340,29.22489000,1249588.00711480,0
1703596200000,42748.44000000,42748.44000000,42745.06000000,42746.80000000,49.58204000,1703596499999,2119481.20352940,2672,19.18692000,820177.76254470,0
1703596500000,42746.80000000,42765.00000000,42746.80000000,42747.99000000,64.29011000,1703596799999,2748804.10034700,3213,42.39322000,1812609.64956800,0
1703596800000,42748.00000000,42748.00000000,42727.93000000,42733.15000000,77.82567000,1703597099999,3326323.22452450,3596,37.11831000,1586488.98078180,0
1703597100000,42733.15000000,42733.15000000,42666.28000000,42675.25000000,155.00246000,1703597399999,6617195.06213890,5013,57.74086000,2464904.16124740,0
1703597400000,42675.26000000,42703.50000000,42623.90000000,42649.36000000,205.78693000,1703597699999,8781399.42871300,5532,84.09046000,3588210.23454280,0
1703597700000,42649.36000000,42708.95000000,42624.92000000,42708.95000000,135.36173000,1703597999999,5774711.19945910,4236,69.59400000,2969607.17191090,0
1703598000000,42708.95000000,42775.37000000,42703.80000000,42748.73000000,120.76329000,1703598299999,5162179.31051570,4694,71.39453000,3051623.59426450,0
1703598300000,42748.73000000,42757.31000000,42702.32000000,42703.49000000,94.53031000,1703598599999,4038899.54360360,3493,35.45497000,1514801.81905420,0
1703598600000,42703.48000000,42741.80000000,42703.48000000,42713.17000000,99.77142000,1703598899999,4262660.11436830,4083,47.04708000,2010003.09636320,0
1703598900000,42713.16000000,42748.60000000,42713.16000000,42714.68000000,76.97230000,1703599199999,3289028.69355870,3844,38.50539000,1645245.85484350,0
1703599200000,42714.68000000,42714.69000000,42659.00000000,42676.45000000,93.75524000,1703599499999,4002180.87194190,4413,28.37592000,1211361.51894970,0
1703599500000,42676.46000000,42676.46000000,42648.02000000,42662.68000000,92.81721000,1703599799999,3959950.48144130,3909,40.67216000,1735218.28170190,0
1703599800000,42662.68000000,42690.01000000,42656.83000000,42686.61000000,99.93199000,1703600099999,4264875.95550060,3637,48.76276000,2081077.16848300,0
1703600100000,42686.62000000,42721.10000000,42680.00000000,42680.01000000,76.62982000,1703600399999,3272820.16245430,3845,44.47577000,1899521.56040410,0
1703600400000,42680.01000000,42786.69000000,42651.52000000,42785.91000000,170.23344000,1703600699999,7273491.54761720,5282,121.49997000,5191678.34840370,0
1703600700000,42785.91000000,42827.68000000,42767.50000000,42775.56000000,184.79571000,1703600999999,7909286.46485990,5874,102.42443000,4383710.21890730,0
1703601000000,42775.56000000,42775.56000000,42741.06000000,42741.72000000,49.86338000,1703601299999,2132079.07870440,3703,27.13710000,1160326.52593440,0
1703601300000,42741.72000000,42748.99000000,42701.10000000,42701.11000000,47.98992000,1703601599999,2050405.42196490,3080,17.65347000,754219.35502740,0
1703601600000,42701.10000000,42710.56000000,42672.93000000,42672.94000000,57.83596000,1703601899999,2469381.83634450,3590,29.07208000,1241266.61648990,0
1703601900000,42672.94000000,42707.86000000,42645.06000000,42645.07000000,99.16728000,1703602199999,4232032.89052220,4661,40.88408000,1744715.60542820,0
1703602200000,42645.07000000,42670.74000000,42627.22000000,42642.72000000,130.10054000,1703602499999,5548057.16847040,3897,74.55554000,3179307.73228220,0
1703602500000,42642.72000000,42642.73000000,42543.50000000,42600.00000000,222.26461000,1703602799999,9469187.19830600,6235,95.89452000,4085309.26787870,0
1703602800000,42599.99000000,42608.85000000,42550.36000000,42560.66000000,140.52876000,1703603099999,5983930.91265670,5492,65.98797000,2809723.99596810,0
1703603100000,42560.67000000,42619.63000000,42500.00000000,42607.60000000,219.08439000,1703603399999,9324169.69782570,5752,118.77136000,5056400.17954980,0
1703603400000,42607.60000000,42609.76000000,42418.30000000,42505.36000000,230.79241000,1703603699999,9812220.79098790,8303,97.77341000,4156304.24464090,0
1703603700000,42505.35000000,42585.21000000,42493.51000000,42557.86000000,132.99912000,1703603999999,5659832.37829100,5106,60.72450000,2583989.25119220,0
1703604000000,42557.86000000,42636.42000000,42549.45000000,42623.42000000,96.41233000,1703604299999,4105632.50870980,4962,59.07927000,2515794.11921900,0
1703604300000,42623.41000000,42650.00000000,42623.41000000,42650.00000000,88.38131000,1703604599999,3768004.35234110,4680,46.82243000,1996205.68433680,0
1703604600000,42650.00000000,42750.01000000,42649.99000000,42711.50000000,161.65021000,1703604899999,6904226.46107720,7854,84.65717000,3615427.02513370,0
1703604900000,42711.50000000,42731.10000000,42668.66000000,42686.28000000,77.51859000,1703605199999,3309696.84300080,3690,42.65958000,1821354.73321900,0
1703605200000,42686.27000000,42691.00000000,42576.10000000,42576.10000000,87.39152000,1703605499999,3726042.20169890,4709,33.58345000,1432062.15929480,0
1703605500000,42576.10000000,42592.58000000,42497.00000000,42535.96000000,125.91080000,1703605799999,5356521.21017080,6231,61.18399000,2602819.08351760,0
1703605800000,42535.96000000,42535.96000000,42384.62000000,42418.79000000,248.53709000,1703606099999,10546267.45472580,10611,125.36006000,5318245.95919640,0
1703606100000,42418.79000000,42460.33000000,42250.00000000,42391.50000000,420.14690000,1703606399999,17794953.54736770,13253,211.66726000,8962619.25324130,0
